Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employer Information,Chrome 70.0.3538.102,,2018-11-23 00:59:03,2018-11-23 01:16:25,17m - 21.553s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Approve),Chrome 70.0.3538.102,,2018-11-23 00:59:04,2018-11-23 00:59:54,49.710s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 00:59:04,2018-11-23 00:59:54,49.080s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Query),Chrome 70.0.3538.102,,2018-11-23 00:59:54,2018-11-23 01:00:39,45.263s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 00:59:54,2018-11-23 01:00:39,44.991s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Reject),Chrome 70.0.3538.102,,2018-11-23 01:00:39,2018-11-23 01:01:24,45.222s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 01:00:39,2018-11-23 01:01:24,44.972s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-23 01:01:24,2018-11-23 01:02:10,45.534s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 01:01:24,2018-11-23 01:02:10,45.191s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Approve),Chrome 70.0.3538.102,,2018-11-23 01:02:10,2018-11-23 01:03:24,1m - 14.490s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 01:02:10,2018-11-23 01:03:24,1m - 14.198s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Query),Chrome 70.0.3538.102,,2018-11-23 01:03:24,2018-11-23 01:04:38,1m - 14.304s,FAILED
