Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employer Information,Chrome 69.0.3497.100,,2018-10-20 20:35:03,2018-10-20 20:59:17,24m - 14.036s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Approve),Chrome 69.0.3497.100,,2018-10-20 20:35:03,2018-10-20 20:36:31,1m - 28.126s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:35:04,2018-10-20 20:36:31,1m - 27.641s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Query),Chrome 69.0.3497.100,,2018-10-20 20:36:31,2018-10-20 20:37:57,1m - 25.206s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:36:32,2018-10-20 20:37:57,1m - 25.004s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Reject),Chrome 69.0.3497.100,,2018-10-20 20:37:57,2018-10-20 20:39:22,1m - 24.981s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:37:57,2018-10-20 20:39:22,1m - 24.787s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Under enforcement),Chrome 69.0.3497.100,,2018-10-20 20:39:22,2018-10-20 20:40:46,1m - 24.722s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:39:22,2018-10-20 20:40:46,1m - 24.552s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Approve),Chrome 69.0.3497.100,,2018-10-20 20:40:46,2018-10-20 20:43:03,2m - 16.966s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:40:46,2018-10-20 20:41:35,48.192s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:41:35,2018-10-20 20:43:03,1m - 28.582s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Query),Chrome 69.0.3497.100,,2018-10-20 20:43:03,2018-10-20 20:44:26,1m - 22.965s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:43:03,2018-10-20 20:44:26,1m - 22.817s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Reject),Chrome 69.0.3497.100,,2018-10-20 20:44:26,2018-10-20 20:45:52,1m - 25.867s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:44:26,2018-10-20 20:45:52,1m - 25.725s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Under enforcement),Chrome 69.0.3497.100,,2018-10-20 20:45:52,2018-10-20 20:47:16,1m - 23.563s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:45:52,2018-10-20 20:47:16,1m - 23.433s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Approve),Chrome 69.0.3497.100,,2018-10-20 20:47:16,2018-10-20 20:48:40,1m - 23.844s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:47:16,2018-10-20 20:48:40,1m - 23.713s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Query),Chrome 69.0.3497.100,,2018-10-20 20:48:40,2018-10-20 20:50:02,1m - 22.034s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:48:40,2018-10-20 20:50:02,1m - 21.904s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Reject),Chrome 69.0.3497.100,,2018-10-20 20:50:02,2018-10-20 20:51:20,1m - 18.037s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:50:02,2018-10-20 20:51:20,1m - 17.900s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Under enforcement),Chrome 69.0.3497.100,,2018-10-20 20:51:20,2018-10-20 20:52:42,1m - 22.665s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:51:20,2018-10-20 20:52:42,1m - 22.539s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Approve),Chrome 69.0.3497.100,,2018-10-20 20:52:42,2018-10-20 20:54:08,1m - 26.108s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:52:42,2018-10-20 20:54:08,1m - 25.975s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Query),Chrome 69.0.3497.100,,2018-10-20 20:54:08,2018-10-20 20:55:34,1m - 25.467s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:54:08,2018-10-20 20:55:34,1m - 25.328s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Reject),Chrome 69.0.3497.100,,2018-10-20 20:55:34,2018-10-20 20:57:51,2m - 17.342s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:55:34,2018-10-20 20:56:21,47.058s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:56:21,2018-10-20 20:57:51,1m - 30.140s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Under enforcement),Chrome 69.0.3497.100,,2018-10-20 20:57:51,2018-10-20 20:59:16,1m - 24.918s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 20:57:51,2018-10-20 20:59:16,1m - 24.768s,FAILED
