Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employer Information,Chrome 70.0.3538.110,,2018-12-07 03:23:51,2018-12-07 03:41:46,17m - 55.508s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Approve),Chrome 70.0.3538.110,,2018-12-07 03:23:51,2018-12-07 03:24:40,49.019s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:23:52,2018-12-07 03:24:40,48.481s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Query),Chrome 70.0.3538.110,,2018-12-07 03:24:40,2018-12-07 03:25:26,45.604s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:24:40,2018-12-07 03:25:26,45.366s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Reject),Chrome 70.0.3538.110,,2018-12-07 03:25:26,2018-12-07 03:26:11,45.231s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:25:26,2018-12-07 03:26:11,44.981s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Under enforcement),Chrome 70.0.3538.110,,2018-12-07 03:26:11,2018-12-07 03:26:57,45.669s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:26:11,2018-12-07 03:26:57,45.374s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Approve),Chrome 70.0.3538.110,,2018-12-07 03:26:57,2018-12-07 03:28:11,1m - 14.535s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:26:57,2018-12-07 03:28:11,1m - 14.283s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Query),Chrome 70.0.3538.110,,2018-12-07 03:28:11,2018-12-07 03:29:25,1m - 14.171s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:28:12,2018-12-07 03:29:25,1m - 13.894s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Reject),Chrome 70.0.3538.110,,2018-12-07 03:29:25,2018-12-07 03:30:39,1m - 13.473s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:29:26,2018-12-07 03:30:39,1m - 13.146s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Under enforcement),Chrome 70.0.3538.110,,2018-12-07 03:30:39,2018-12-07 03:31:52,1m - 13.470s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:30:39,2018-12-07 03:31:52,1m - 13.204s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Approve),Chrome 70.0.3538.110,,2018-12-07 03:31:52,2018-12-07 03:33:06,1m - 13.308s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:31:53,2018-12-07 03:33:06,1m - 13.018s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Query),Chrome 70.0.3538.110,,2018-12-07 03:33:06,2018-12-07 03:34:19,1m - 13.412s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:33:06,2018-12-07 03:34:19,1m - 13.159s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Reject),Chrome 70.0.3538.110,,2018-12-07 03:34:19,2018-12-07 03:35:32,1m - 12.759s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:34:19,2018-12-07 03:35:32,1m - 12.427s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PAU - UO (Under enforcement),Chrome 70.0.3538.110,,2018-12-07 03:35:32,2018-12-07 03:36:45,1m - 12.888s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:35:32,2018-12-07 03:36:45,1m - 12.600s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Approve),Chrome 70.0.3538.110,,2018-12-07 03:36:45,2018-12-07 03:38:00,1m - 15.593s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:36:45,2018-12-07 03:38:00,1m - 15.295s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Query),Chrome 70.0.3538.110,,2018-12-07 03:38:00,2018-12-07 03:39:16,1m - 15.360s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:38:01,2018-12-07 03:39:16,1m - 15.120s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Reject),Chrome 70.0.3538.110,,2018-12-07 03:39:16,2018-12-07 03:40:31,1m - 15.441s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:39:16,2018-12-07 03:40:31,1m - 15.129s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/PKRBO - UO (Under enforcement),Chrome 70.0.3538.110,,2018-12-07 03:40:31,2018-12-07 03:41:46,1m - 15.165s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-07 03:40:31,2018-12-07 03:41:46,1m - 14.877s,FAILED
