Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Add New Employee,Chrome 70.0.3538.110,,2018-12-06 12:08:09,2018-12-06 15:43:31,3h - 35m - 22.379s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Add New Employee/Add Employee and Set Incomplete ( OTC - PKRBO),Chrome 70.0.3538.110,(Extra TC) this is added as an additional TC and will not show up in squash,2018-12-06 12:08:10,2018-12-06 12:17:02,8m - 52.073s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-06 12:08:10,2018-12-06 12:08:14,4.056s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-06 12:08:14,2018-12-06 12:08:15,1.032s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 12:08:15,2018-12-06 12:08:16,0.782s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 12:08:16,2018-12-06 12:08:18,2.017s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 12:08:18,2018-12-06 12:08:18,0.467s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 12:08:18,2018-12-06 12:08:19,0.223s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 12:08:19,2018-12-06 12:08:21,2.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 12:08:21,2018-12-06 12:08:21,0.339s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 12:08:21,2018-12-06 12:08:23,2.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 12:08:23,2018-12-06 12:08:23,0.174s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-06 12:08:23,2018-12-06 12:08:23,0.004s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-06 12:08:23,2018-12-06 12:08:23,0.095s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 12:08:23,2018-12-06 12:08:28,5.004s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 12:08:28,2018-12-06 12:08:28,0.225s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 12:08:28,2018-12-06 12:08:30,1.107s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-06 12:08:30,2018-12-06 12:08:30,0.668s,PASSED
mouseOver,Chrome 70.0.3538.110,,2018-12-06 12:08:30,2018-12-06 12:08:30,0.158s,PASSED
