Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employee Information (Employer),Chrome 70.0.3538.102,,2018-11-27 17:52:20,2018-11-27 18:49:53,57m - 33.753s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Approve),Chrome 70.0.3538.102,,2018-11-27 17:52:20,2018-11-27 18:03:49,11m - 29.367s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 17:52:20,2018-11-27 18:01:13,8m - 52.985s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:01:13,2018-11-27 18:03:49,2m - 36.026s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Query),Chrome 70.0.3538.102,,2018-11-27 18:03:49,2018-11-27 18:16:58,13m - 8.601s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:03:50,2018-11-27 18:12:39,8m - 49.558s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:12:39,2018-11-27 18:16:58,4m - 18.800s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Reject),Chrome 70.0.3538.102,,2018-11-27 18:16:58,2018-11-27 18:28:20,11m - 21.844s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:16:58,2018-11-27 18:25:48,8m - 49.308s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:25:48,2018-11-27 18:28:20,2m - 32.237s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-27 18:28:20,2018-11-27 18:29:59,1m - 39.368s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:28:20,2018-11-27 18:29:59,1m - 39.086s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Approve),Chrome 70.0.3538.102,,2018-11-27 18:29:59,2018-11-27 18:31:38,1m - 38.977s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:30:00,2018-11-27 18:31:38,1m - 38.701s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Query),Chrome 70.0.3538.102,,2018-11-27 18:31:38,2018-11-27 18:33:17,1m - 39.094s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:31:38,2018-11-27 18:33:17,1m - 38.873s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Reject),Chrome 70.0.3538.102,,2018-11-27 18:33:17,2018-11-27 18:34:56,1m - 39.094s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:33:18,2018-11-27 18:34:56,1m - 38.841s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-27 18:34:56,2018-11-27 18:36:36,1m - 39.287s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:34:57,2018-11-27 18:36:36,1m - 38.981s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Approve),Chrome 70.0.3538.102,,2018-11-27 18:36:36,2018-11-27 18:38:15,1m - 39.567s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:36:36,2018-11-27 18:38:15,1m - 39.274s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Query),Chrome 70.0.3538.102,,2018-11-27 18:38:15,2018-11-27 18:39:54,1m - 38.177s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:38:16,2018-11-27 18:39:53,1m - 37.900s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Reject),Chrome 70.0.3538.102,,2018-11-27 18:39:54,2018-11-27 18:41:33,1m - 39.141s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:39:54,2018-11-27 18:41:33,1m - 38.850s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-27 18:41:33,2018-11-27 18:43:11,1m - 38.510s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:41:33,2018-11-27 18:43:11,1m - 38.269s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Approve),Chrome 70.0.3538.102,,2018-11-27 18:43:11,2018-11-27 18:44:52,1m - 41.195s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:43:11,2018-11-27 18:44:52,1m - 40.953s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Query),Chrome 70.0.3538.102,,2018-11-27 18:44:52,2018-11-27 18:46:33,1m - 40.228s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:44:53,2018-11-27 18:46:33,1m - 39.929s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Reject),Chrome 70.0.3538.102,,2018-11-27 18:46:33,2018-11-27 18:48:12,1m - 39.876s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:46:33,2018-11-27 18:48:12,1m - 39.585s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-27 18:48:12,2018-11-27 18:49:53,1m - 40.347s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 18:48:13,2018-11-27 18:49:53,1m - 40.072s,FAILED
