Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employee Information (Employer),Firefox 63.0,,2018-11-09 20:02:45,2018-11-09 21:03:51,1h - 1m - 5.721s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Approve),Firefox 63.0,,2018-11-09 20:02:46,2018-11-09 20:16:57,14m - 11.381s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:02:46,2018-11-09 20:16:57,14m - 10.908s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Query),Firefox 63.0,,2018-11-09 20:16:57,2018-11-09 20:31:09,14m - 11.200s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:16:58,2018-11-09 20:31:09,14m - 11.024s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Reject),Firefox 63.0,,2018-11-09 20:31:09,2018-11-09 20:39:26,8m - 17.842s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:31:09,2018-11-09 20:39:26,8m - 17.618s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/Employer - UO (Under enforcement),Firefox 63.0,,2018-11-09 20:39:26,2018-11-09 20:41:23,1m - 56.273s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:39:27,2018-11-09 20:41:23,1m - 56.099s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Approve),Firefox 63.0,,2018-11-09 20:41:23,2018-11-09 20:43:14,1m - 51.798s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:41:23,2018-11-09 20:43:14,1m - 51.622s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Query),Firefox 63.0,,2018-11-09 20:43:14,2018-11-09 20:45:03,1m - 48.099s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:43:15,2018-11-09 20:45:03,1m - 47.909s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Reject),Firefox 63.0,,2018-11-09 20:45:03,2018-11-09 20:46:51,1m - 48.676s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:45:03,2018-11-09 20:46:51,1m - 48.437s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/OTC - UO (Under enforcement),Firefox 63.0,,2018-11-09 20:46:51,2018-11-09 20:48:44,1m - 52.625s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:46:51,2018-11-09 20:48:44,1m - 52.465s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Approve),Firefox 63.0,,2018-11-09 20:48:44,2018-11-09 20:50:37,1m - 52.720s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:48:44,2018-11-09 20:50:37,1m - 52.513s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Query),Firefox 63.0,,2018-11-09 20:50:37,2018-11-09 20:52:31,1m - 54.393s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:50:37,2018-11-09 20:52:31,1m - 54.202s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Reject),Firefox 63.0,,2018-11-09 20:52:31,2018-11-09 20:54:25,1m - 54.442s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:52:31,2018-11-09 20:54:25,1m - 54.235s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PAU to UO (Under enforcement),Firefox 63.0,,2018-11-09 20:54:25,2018-11-09 20:56:15,1m - 49.295s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:54:26,2018-11-09 20:56:15,1m - 49.059s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Approve),Firefox 63.0,,2018-11-09 20:56:15,2018-11-09 20:58:08,1m - 52.831s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:56:15,2018-11-09 20:58:08,1m - 52.657s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Query),Firefox 63.0,,2018-11-09 20:58:08,2018-11-09 21:00:00,1m - 52.577s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 20:58:08,2018-11-09 21:00:00,1m - 52.389s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Reject),Firefox 63.0,,2018-11-09 21:00:00,2018-11-09 21:01:53,1m - 52.977s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 21:00:00,2018-11-09 21:01:53,1m - 52.774s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employee Information (Employer)/PKRBO - UO (Under enforcement),Firefox 63.0,,2018-11-09 21:01:53,2018-11-09 21:03:50,1m - 56.887s,FAILED
callTestCase,Firefox 63.0,,2018-11-09 21:01:53,2018-11-09 21:03:50,1m - 56.698s,FAILED
