Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Critical Path,Chrome 71.0.3578.98,,2019-01-03 10:21:17,2019-01-03 12:38:38,2h - 17m - 21.924s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - Sendirian Berhad,Chrome 71.0.3578.98,,2019-01-03 10:21:17,2019-01-03 10:28:38,7m - 20.984s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:21:18,2019-01-03 10:22:12,54.956s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:22:12,2019-01-03 10:24:46,2m - 33.757s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:24:46,2019-01-03 10:27:59,3m - 12.926s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:27:59,2019-01-03 10:28:38,38.822s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - BHD,Chrome 71.0.3578.98,,2019-01-03 10:28:38,2019-01-03 10:36:09,7m - 31.210s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:28:38,2019-01-03 10:29:37,58.442s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:29:37,2019-01-03 10:32:22,2m - 45.380s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:32:22,2019-01-03 10:35:32,3m - 10.312s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:35:32,2019-01-03 10:36:09,36.811s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - Limited Liability,Chrome 71.0.3578.98,,2019-01-03 10:36:09,2019-01-03 10:43:23,7m - 14.202s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:36:10,2019-01-03 10:37:03,53.133s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:37:03,2019-01-03 10:39:37,2m - 34.204s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:39:37,2019-01-03 10:42:47,3m - 9.760s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:42:47,2019-01-03 10:43:23,36.766s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Embassy,Chrome 71.0.3578.98,,2019-01-03 10:43:23,2019-01-03 10:50:37,7m - 13.346s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:43:24,2019-01-03 10:44:17,53.373s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:44:17,2019-01-03 10:46:49,2m - 32.326s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:46:49,2019-01-03 10:50:00,3m - 10.681s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:50:00,2019-01-03 10:50:37,36.652s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Business Representative,Chrome 71.0.3578.98,,2019-01-03 10:50:37,2019-01-03 10:57:46,7m - 9.726s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:50:37,2019-01-03 10:51:28,50.833s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:51:28,2019-01-03 10:54:00,2m - 32.355s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:54:00,2019-01-03 10:57:10,3m - 9.504s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:57:10,2019-01-03 10:57:46,36.717s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Cooperative,Chrome 71.0.3578.98,,2019-01-03 10:57:46,2019-01-03 11:04:55,7m - 8.180s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:57:47,2019-01-03 10:58:36,48.996s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 10:58:36,2019-01-03 11:01:08,2m - 32.482s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:01:08,2019-01-03 11:04:18,3m - 9.709s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:04:18,2019-01-03 11:04:55,36.670s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - IPTS,Chrome 71.0.3578.98,,2019-01-03 11:04:55,2019-01-03 11:12:03,7m - 8.681s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:04:55,2019-01-03 11:05:44,49.254s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:05:44,2019-01-03 11:08:17,2m - 32.307s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:08:17,2019-01-03 11:11:27,3m - 10.032s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:11:27,2019-01-03 11:12:03,36.734s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - NGO,Chrome 71.0.3578.98,,2019-01-03 11:12:03,2019-01-03 11:19:12,7m - 9.088s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:12:04,2019-01-03 11:12:54,50.253s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:12:54,2019-01-03 11:15:26,2m - 32.256s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:15:26,2019-01-03 11:18:36,3m - 9.535s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:18:36,2019-01-03 11:19:12,36.754s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Partnership - Not Registered,Chrome 71.0.3578.98,,2019-01-03 11:19:12,2019-01-03 11:26:25,7m - 12.244s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:19:13,2019-01-03 11:20:02,49.172s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:20:02,2019-01-03 11:22:35,2m - 33.088s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:22:35,2019-01-03 11:25:48,3m - 12.942s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:25:48,2019-01-03 11:26:25,36.718s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Partnership - Registered with Agency,Chrome 71.0.3578.98,,2019-01-03 11:26:25,2019-01-03 11:33:32,7m - 7.658s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:26:25,2019-01-03 11:27:14,48.894s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:27:14,2019-01-03 11:29:46,2m - 32.350s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:29:46,2019-01-03 11:32:56,3m - 9.461s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:32:56,2019-01-03 11:33:32,36.700s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Partnership - Registered with SSM,Chrome 71.0.3578.98,,2019-01-03 11:33:32,2019-01-03 11:40:41,7m - 8.452s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:33:33,2019-01-03 11:34:22,48.997s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:34:22,2019-01-03 11:36:54,2m - 32.561s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:36:54,2019-01-03 11:40:04,3m - 9.773s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:40:04,2019-01-03 11:40:41,36.808s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Sole Proprietor - Registered with SSM,Chrome 71.0.3578.98,,2019-01-03 11:40:41,2019-01-03 11:47:51,7m - 9.944s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:40:41,2019-01-03 11:41:32,50.849s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:41:32,2019-01-03 11:44:04,2m - 32.310s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:44:04,2019-01-03 11:47:14,3m - 9.787s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:47:14,2019-01-03 11:47:51,36.726s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Sole Proprietor - Registered with Agency,Chrome 71.0.3578.98,,2019-01-03 11:47:51,2019-01-03 11:55:03,7m - 12.190s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:47:51,2019-01-03 11:48:44,53.039s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:48:44,2019-01-03 11:51:16,2m - 32.354s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:51:16,2019-01-03 11:54:26,3m - 9.732s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:54:26,2019-01-03 11:55:03,36.751s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Sole Proprietor - Not Registered,Chrome 71.0.3578.98,,2019-01-03 11:55:03,2019-01-03 12:02:14,7m - 11.491s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:55:03,2019-01-03 11:55:55,51.894s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:55:55,2019-01-03 11:58:27,2m - 32.292s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 11:58:27,2019-01-03 12:01:38,3m - 10.153s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:01:38,2019-01-03 12:02:14,36.828s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Register ASSIST Only/Other - Federal Government Agency,Chrome 71.0.3578.98,,2019-01-03 12:02:14,2019-01-03 12:05:38,3m - 23.867s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:02:15,2019-01-03 12:03:06,51.577s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:03:06,2019-01-03 12:04:21,1m - 14.587s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:04:21,2019-01-03 12:05:02,40.899s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:05:02,2019-01-03 12:05:38,36.472s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Register ASSIST Only/Other - Federal Statutory Body,Chrome 71.0.3578.98,,2019-01-03 12:05:38,2019-01-03 12:09:02,3m - 23.382s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:05:39,2019-01-03 12:06:31,52.037s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:06:31,2019-01-03 12:07:45,1m - 13.968s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:07:45,2019-01-03 12:08:25,40.582s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:08:25,2019-01-03 12:09:02,36.521s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Register ASSIST Only/Other - Local Authority,Chrome 71.0.3578.98,,2019-01-03 12:09:02,2019-01-03 12:12:27,3m - 25.536s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:09:02,2019-01-03 12:09:56,54.468s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:09:56,2019-01-03 12:11:10,1m - 13.997s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:11:10,2019-01-03 12:11:51,40.268s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:11:51,2019-01-03 12:12:27,36.488s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Register ASSIST Only/Other - State Government Body,Chrome 71.0.3578.98,,2019-01-03 12:12:27,2019-01-03 12:15:57,3m - 29.718s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:12:28,2019-01-03 12:13:26,58.007s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:13:26,2019-01-03 12:14:40,1m - 13.995s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:14:40,2019-01-03 12:15:20,40.905s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:15:20,2019-01-03 12:15:57,36.498s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Register ASSIST Only/Other - State Statutory Body,Chrome 71.0.3578.98,,2019-01-03 12:15:57,2019-01-03 12:19:20,3m - 23.435s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:15:57,2019-01-03 12:16:50,52.432s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:16:50,2019-01-03 12:18:04,1m - 13.829s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:18:04,2019-01-03 12:18:44,40.454s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:18:44,2019-01-03 12:19:20,36.448s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/Update Add New Employee/Update Add New Employee With Eligible Employee,Chrome 71.0.3578.98,,2019-01-03 12:19:20,2019-01-03 12:24:49,5m - 28.819s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 12:19:21,2019-01-03 12:19:24,2.837s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 12:19:24,2019-01-03 12:19:25,1.076s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:19:25,2019-01-03 12:19:25,0.112s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:25,2019-01-03 12:19:27,2.000s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:19:27,2019-01-03 12:19:27,0.310s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:27,2019-01-03 12:19:27,0.192s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:27,2019-01-03 12:19:29,2.001s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:19:29,2019-01-03 12:19:30,0.271s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:30,2019-01-03 12:19:32,2.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:32,2019-01-03 12:19:32,0.162s,PASSED
Statement - Try,Chrome 71.0.3578.98,,2019-01-03 12:19:32,2019-01-03 12:19:32,0.002s,PASSED
Statement - Catch (Exception e),Chrome 71.0.3578.98,,2019-01-03 12:19:32,2019-01-03 12:19:32,0.096s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:32,2019-01-03 12:19:37,5.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:37,2019-01-03 12:19:37,0.192s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:37,2019-01-03 12:19:38,1.041s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 12:19:38,2019-01-03 12:19:39,0.594s,PASSED
mouseOver,Chrome 71.0.3578.98,,2019-01-03 12:19:39,2019-01-03 12:19:39,0.099s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:39,2019-01-03 12:19:41,2.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:41,2019-01-03 12:19:42,1.043s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:42,2019-01-03 12:19:44,2.001s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:19:44,2019-01-03 12:19:44,0.254s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:44,2019-01-03 12:19:46,2.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:46,2019-01-03 12:19:46,0.182s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:19:46,2019-01-03 12:19:50,4.002s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:19:50,2019-01-03 12:19:54,3.382s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:19:54,2019-01-03 12:23:09,3m - 15.524s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:09,2019-01-03 12:23:13,4.000s,PASSED
Statement - CaseReferenceNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Final Object Repo/Page_Update Add New Employee - ASSIST/RefNo)),Chrome 71.0.3578.98,,2019-01-03 12:23:13,2019-01-03 12:23:13,0.083s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:23:13,2019-01-03 12:23:18,5.071s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:18,2019-01-03 12:23:23,5.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:23:23,2019-01-03 12:23:24,0.198s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:24,2019-01-03 12:23:28,4.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:23:28,2019-01-03 12:23:31,3.056s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:31,2019-01-03 12:23:41,10.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:23:41,2019-01-03 12:23:41,0.196s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:41,2019-01-03 12:23:45,4.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:23:45,2019-01-03 12:23:45,0.232s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:45,2019-01-03 12:23:49,4.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:23:49,2019-01-03 12:23:49,0.174s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:23:49,2019-01-03 12:24:19,30.002s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:24:19,2019-01-03 12:24:48,28.644s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:24:48,2019-01-03 12:24:49,1.419s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/Update Add New Employee/Update Add New Employee Without Eligible Employee,Chrome 71.0.3578.98,,2019-01-03 12:24:49,2019-01-03 12:28:08,3m - 19.039s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 12:24:50,2019-01-03 12:24:52,2.857s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 12:24:52,2019-01-03 12:24:54,1.131s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:24:54,2019-01-03 12:24:56,2.001s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:24:56,2019-01-03 12:24:56,0.128s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:24:56,2019-01-03 12:24:58,2.000s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:24:58,2019-01-03 12:24:58,0.308s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:24:58,2019-01-03 12:24:58,0.187s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:24:58,2019-01-03 12:25:00,2.000s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:25:00,2019-01-03 12:25:00,0.266s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:00,2019-01-03 12:25:02,2.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:02,2019-01-03 12:25:03,0.159s,PASSED
Statement - Try,Chrome 71.0.3578.98,,2019-01-03 12:25:03,2019-01-03 12:25:03,0.001s,PASSED
Statement - Catch (Exception e),Chrome 71.0.3578.98,,2019-01-03 12:25:03,2019-01-03 12:25:03,0.052s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:03,2019-01-03 12:25:07,4.002s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:07,2019-01-03 12:25:07,0.205s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:07,2019-01-03 12:25:08,0.984s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 12:25:08,2019-01-03 12:25:08,0.555s,PASSED
mouseOver,Chrome 71.0.3578.98,,2019-01-03 12:25:08,2019-01-03 12:25:08,0.073s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:08,2019-01-03 12:25:10,2.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:10,2019-01-03 12:25:11,0.826s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:11,2019-01-03 12:25:13,2.001s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 12:25:13,2019-01-03 12:25:14,0.255s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:14,2019-01-03 12:25:16,2.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:16,2019-01-03 12:25:16,0.179s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:25:16,2019-01-03 12:25:20,4.002s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:25:20,2019-01-03 12:25:22,2.397s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:25:22,2019-01-03 12:26:36,1m - 14.197s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:26:36,2019-01-03 12:26:40,4.000s,PASSED
Statement - CaseReferenceNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Final Object Repo/Page_Update Add New Employee - ASSIST/RefNo)),Chrome 71.0.3578.98,,2019-01-03 12:26:40,2019-01-03 12:26:40,0.079s,PASSED
callTestCase,Chrome 71.0.3578.98,,2019-01-03 12:26:40,2019-01-03 12:26:45,5.071s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:26:45,2019-01-03 12:26:50,5.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 12:26:50,2019-01-03 12:26:51,0.199s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-03 12:26:51,2019-01-03 12:27:01,10.001s,PASSED
