Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Critical Path,Chrome 70.0.3538.110,,2018-12-10 16:54:37,2018-12-10 19:10:04,2h - 15m - 27.360s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - Sendirian Berhad,Chrome 70.0.3538.110,,2018-12-10 16:54:37,2018-12-10 17:01:49,7m - 11.968s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 16:54:37,2018-12-10 16:55:30,52.712s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 16:55:30,2018-12-10 16:58:05,2m - 34.507s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 16:58:05,2018-12-10 17:01:14,3m - 9.701s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:01:14,2018-12-10 17:01:49,34.588s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - BHD,Chrome 70.0.3538.110,,2018-12-10 17:01:49,2018-12-10 17:08:58,7m - 8.739s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:01:49,2018-12-10 17:02:42,52.382s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:02:42,2018-12-10 17:05:15,2m - 33.220s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:05:15,2018-12-10 17:08:24,3m - 8.811s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:08:24,2018-12-10 17:08:58,34.090s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Corporation - Limited Liability,Chrome 70.0.3538.110,,2018-12-10 17:08:58,2018-12-10 17:16:05,7m - 6.964s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:08:58,2018-12-10 17:09:48,50.104s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:09:48,2018-12-10 17:12:22,2m - 33.578s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:12:22,2018-12-10 17:15:31,3m - 8.953s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:15:31,2018-12-10 17:16:05,34.039s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Embassy,Chrome 70.0.3538.110,,2018-12-10 17:16:05,2018-12-10 17:23:14,7m - 8.833s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:16:05,2018-12-10 17:16:57,52.477s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:16:57,2018-12-10 17:19:30,2m - 33.034s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:19:30,2018-12-10 17:22:39,3m - 9.003s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:22:39,2018-12-10 17:23:14,34.067s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Business Representative,Chrome 70.0.3538.110,,2018-12-10 17:23:14,2018-12-10 17:30:20,7m - 6.584s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:23:14,2018-12-10 17:24:04,50.104s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:24:04,2018-12-10 17:26:37,2m - 32.954s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:26:37,2018-12-10 17:29:46,3m - 9.168s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:29:46,2018-12-10 17:30:20,34.066s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - Cooperative,Chrome 70.0.3538.110,,2018-12-10 17:30:20,2018-12-10 17:37:26,7m - 5.581s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:30:20,2018-12-10 17:31:09,48.888s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:31:09,2018-12-10 17:33:42,2m - 32.854s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:33:42,2018-12-10 17:36:52,3m - 9.470s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:36:52,2018-12-10 17:37:26,34.070s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Critical Path/New Registration/Other - IPTS,Chrome 70.0.3538.110,,2018-12-10 17:37:26,2018-12-10 17:44:33,7m - 6.920s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:37:26,2018-12-10 17:38:16,49.595s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:38:16,2018-12-10 17:40:49,2m - 32.967s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-10 17:40:49,2018-12-10 17:43:59,3m - 10.037s,PASSED
