Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Add New Employee,Chrome 70.0.3538.110,,2018-12-06 22:36:37,2018-12-07 01:46:32,3h - 9m - 55.224s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Add New Employee/Add Employee and Set Incomplete ( OTC - PKRBO),Chrome 70.0.3538.110,(Extra TC) this is added as an additional TC and will not show up in squash,2018-12-06 22:36:37,2018-12-06 22:44:32,7m - 54.945s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-06 22:36:38,2018-12-06 22:36:43,4.790s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-06 22:36:43,2018-12-06 22:36:44,1.142s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:36:44,2018-12-06 22:36:45,0.662s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:36:45,2018-12-06 22:36:47,2.013s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:36:47,2018-12-06 22:36:47,0.390s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:36:47,2018-12-06 22:36:47,0.228s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:36:47,2018-12-06 22:36:49,2.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:36:49,2018-12-06 22:36:50,0.306s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:36:50,2018-12-06 22:36:52,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:36:52,2018-12-06 22:36:52,0.186s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-06 22:36:52,2018-12-06 22:36:52,0.003s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-06 22:36:52,2018-12-06 22:36:52,0.093s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:36:52,2018-12-06 22:36:57,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:36:57,2018-12-06 22:36:57,0.213s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:36:57,2018-12-06 22:36:58,1.051s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-06 22:36:58,2018-12-06 22:36:59,0.484s,PASSED
mouseOver,Chrome 70.0.3538.110,,2018-12-06 22:36:59,2018-12-06 22:36:59,0.111s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:36:59,2018-12-06 22:37:01,2.004s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:37:01,2018-12-06 22:37:02,0.822s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:37:02,2018-12-06 22:37:04,2.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:37:04,2018-12-06 22:37:04,0.284s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:37:04,2018-12-06 22:37:06,2.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:37:06,2018-12-06 22:37:06,0.204s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:37:06,2018-12-06 22:37:10,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:37:10,2018-12-06 22:37:13,2.410s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:37:13,2018-12-06 22:40:29,3m - 16.767s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:29,2018-12-06 22:40:33,4.002s,PASSED
Statement - CaseReferenceNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Final Object Repo/Page_Update Add New Employee - ASSIST/RefNo)),Chrome 70.0.3538.110,,2018-12-06 22:40:33,2018-12-06 22:40:33,0.104s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:40:33,2018-12-06 22:40:39,5.434s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:39,2018-12-06 22:40:44,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:40:44,2018-12-06 22:40:44,0.158s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:44,2018-12-06 22:40:46,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:40:46,2018-12-06 22:40:46,0.178s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:46,2018-12-06 22:40:50,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:40:50,2018-12-06 22:40:53,3.002s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:53,2018-12-06 22:40:57,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:40:57,2018-12-06 22:40:57,0.181s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:40:57,2018-12-06 22:41:01,4.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:41:01,2018-12-06 22:41:02,0.153s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:41:02,2018-12-06 22:41:06,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:41:06,2018-12-06 22:41:06,0.170s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:41:06,2018-12-06 22:41:36,30.003s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:41:36,2018-12-06 22:42:02,26.125s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:42:02,2018-12-06 22:42:03,1.229s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:42:03,2018-12-06 22:42:52,48.764s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:42:52,2018-12-06 22:42:53,0.823s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:42:53,2018-12-06 22:42:55,2.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:42:55,2018-12-06 22:42:55,0.311s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:42:55,2018-12-06 22:42:55,0.191s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:42:55,2018-12-06 22:42:57,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:42:57,2018-12-06 22:42:57,0.269s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:42:57,2018-12-06 22:42:59,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:42:59,2018-12-06 22:43:00,0.169s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-06 22:43:00,2018-12-06 22:43:00,0.002s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-06 22:43:00,2018-12-06 22:43:00,0.053s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:00,2018-12-06 22:43:05,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:05,2018-12-06 22:43:05,0.166s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:43:05,2018-12-06 22:43:05,0.472s,FAILED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:05,2018-12-06 22:43:07,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:07,2018-12-06 22:43:07,0.186s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:07,2018-12-06 22:43:09,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:09,2018-12-06 22:43:13,3.452s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:13,2018-12-06 22:43:15,2.001s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:15,2018-12-06 22:43:17,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:17,2018-12-06 22:43:17,0.178s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:17,2018-12-06 22:43:21,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:21,2018-12-06 22:43:24,3.179s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:24,2018-12-06 22:43:28,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:28,2018-12-06 22:43:28,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:28,2018-12-06 22:43:32,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:32,2018-12-06 22:43:33,0.153s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:33,2018-12-06 22:43:37,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:43:37,2018-12-06 22:43:37,0.172s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:43:37,2018-12-06 22:44:07,30.003s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:44:07,2018-12-06 22:44:32,25.582s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Add New Employee/Special Case (Employer - RO Approve),Chrome 70.0.3538.110,,2018-12-06 22:44:32,2018-12-06 22:57:53,13m - 20.712s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:44:33,2018-12-06 22:52:18,7m - 44.926s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:52:18,2018-12-06 22:52:19,0.968s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:52:19,2018-12-06 22:52:19,0.116s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:52:19,2018-12-06 22:52:21,2.000s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-06 22:52:21,2018-12-06 22:52:38,17.068s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:52:38,2018-12-06 22:52:42,4.001s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-06 22:52:42,2018-12-06 22:52:44,2.069s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:52:44,2018-12-06 22:52:48,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:52:48,2018-12-06 22:52:48,0.182s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:52:48,2018-12-06 22:52:53,4.969s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-06 22:52:53,2018-12-06 22:52:53,0.002s,NOT_RUN
mouseOver,Chrome 70.0.3538.110,,2018-12-06 22:52:53,2018-12-06 22:52:53,0.059s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:52:53,2018-12-06 22:52:55,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 22:52:55,2018-12-06 22:52:56,0.872s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 22:52:56,2018-12-06 22:52:58,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-06 22:52:58,2018-12-06 22:52:58,0.270s,PASSED
