Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Add New Employee,Chrome 70.0.3538.110,,2018-12-14 14:03:32,2018-12-14 17:23:44,3h - 20m - 11.814s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Add New Employee/Add Employee and Set Incomplete ( OTC - PKRBO),Chrome 70.0.3538.110,(Extra TC) this is added as an additional TC and will not show up in squash,2018-12-14 14:03:32,2018-12-14 14:11:37,8m - 4.938s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-14 14:03:33,2018-12-14 14:03:38,4.971s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-14 14:03:38,2018-12-14 14:03:39,1.186s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:03:39,2018-12-14 14:03:40,0.587s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:40,2018-12-14 14:03:42,2.009s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:03:42,2018-12-14 14:03:42,0.427s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:03:42,2018-12-14 14:03:42,0.246s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:42,2018-12-14 14:03:44,2.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:03:44,2018-12-14 14:03:45,0.289s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:45,2018-12-14 14:03:47,2.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:03:47,2018-12-14 14:03:47,0.171s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-14 14:03:47,2018-12-14 14:03:47,0.003s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-14 14:03:47,2018-12-14 14:03:47,0.094s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:47,2018-12-14 14:03:52,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:03:52,2018-12-14 14:03:52,0.206s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:03:52,2018-12-14 14:03:53,1.062s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-14 14:03:53,2018-12-14 14:03:54,0.699s,PASSED
mouseOver,Chrome 70.0.3538.110,,2018-12-14 14:03:54,2018-12-14 14:03:54,0.121s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:54,2018-12-14 14:03:56,2.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:03:56,2018-12-14 14:03:57,0.759s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:57,2018-12-14 14:03:59,2.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:03:59,2018-12-14 14:03:59,0.282s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:03:59,2018-12-14 14:04:01,2.004s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:04:01,2018-12-14 14:04:01,0.203s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:04:01,2018-12-14 14:04:05,4.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:04:05,2018-12-14 14:04:08,2.444s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:04:08,2018-12-14 14:07:26,3m - 17.775s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:26,2018-12-14 14:07:30,4.001s,PASSED
Statement - CaseReferenceNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Final Object Repo/Page_Update Add New Employee - ASSIST/RefNo)),Chrome 70.0.3538.110,,2018-12-14 14:07:30,2018-12-14 14:07:30,0.105s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:07:30,2018-12-14 14:07:35,5.485s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:35,2018-12-14 14:07:40,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:07:40,2018-12-14 14:07:40,0.200s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:40,2018-12-14 14:07:42,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:07:42,2018-12-14 14:07:43,0.212s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:43,2018-12-14 14:07:47,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:07:47,2018-12-14 14:07:50,3.036s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:50,2018-12-14 14:07:54,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:07:54,2018-12-14 14:07:54,0.201s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:54,2018-12-14 14:07:58,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:07:58,2018-12-14 14:07:59,0.687s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:07:59,2018-12-14 14:08:03,4.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:08:03,2018-12-14 14:08:03,0.178s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:08:03,2018-12-14 14:08:33,30.002s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:08:33,2018-12-14 14:09:01,28.708s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:09:01,2018-12-14 14:09:03,1.315s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:09:03,2018-12-14 14:09:53,49.811s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 14:09:53,2018-12-14 14:09:53,0.836s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:09:53,2018-12-14 14:09:55,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:09:55,2018-12-14 14:09:56,0.339s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:09:56,2018-12-14 14:09:56,0.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:09:56,2018-12-14 14:09:58,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:09:58,2018-12-14 14:09:58,0.285s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:09:58,2018-12-14 14:10:00,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:00,2018-12-14 14:10:00,0.159s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-14 14:10:00,2018-12-14 14:10:00,0.001s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-14 14:10:00,2018-12-14 14:10:00,0.050s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:00,2018-12-14 14:10:05,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:05,2018-12-14 14:10:06,0.160s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:06,2018-12-14 14:10:08,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 14:10:08,2018-12-14 14:10:08,0.327s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:08,2018-12-14 14:10:10,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:10,2018-12-14 14:10:10,0.373s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:10,2018-12-14 14:10:12,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:12,2018-12-14 14:10:16,3.606s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:16,2018-12-14 14:10:18,2.001s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:18,2018-12-14 14:10:20,2.000s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:20,2018-12-14 14:10:20,0.205s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:20,2018-12-14 14:10:24,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:24,2018-12-14 14:10:27,3.097s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:27,2018-12-14 14:10:31,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 14:10:31,2018-12-14 14:10:31,0.185s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 14:10:31,2018-12-14 14:10:35,4.001s,PASSED
