Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Form 3 EIS - Cessation as Employer,Chrome 70.0.3538.110,,2018-11-29 10:41:56,2018-11-29 11:45:32,1h - 3m - 36.424s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/Employer to UO (Approve),Chrome 70.0.3538.110,,2018-11-29 10:41:56,2018-11-29 10:53:39,11m - 42.418s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 10:41:57,2018-11-29 10:51:51,9m - 54.526s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 10:51:51,2018-11-29 10:53:39,1m - 47.438s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/Employer to UO (Query),Chrome 70.0.3538.110,,2018-11-29 10:53:39,2018-11-29 11:02:58,9m - 18.847s,FAILED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 10:53:39,2018-11-29 10:54:42,1m - 2.692s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 10:54:42,2018-11-29 11:02:57,8m - 15.355s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/Employer to UO (Reject),Chrome 70.0.3538.110,,2018-11-29 11:02:58,2018-11-29 11:14:47,11m - 49.814s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:02:58,2018-11-29 11:13:04,10m - 6.215s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:13:04,2018-11-29 11:14:47,1m - 43.337s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/Employer to UO (Under enforcement),Chrome 70.0.3538.110,,2018-11-29 11:14:47,2018-11-29 11:17:35,2m - 47.811s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:14:48,2018-11-29 11:15:50,1m - 2.424s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:15:50,2018-11-29 11:17:35,1m - 45.029s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/OTC to UO (Approve),Chrome 70.0.3538.110,,2018-11-29 11:17:35,2018-11-29 11:20:23,2m - 48.136s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:17:35,2018-11-29 11:18:38,1m - 2.507s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 11:18:38,2018-11-29 11:20:23,1m - 45.427s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 3 EIS - Cessation As Employer/OTC to UO (Query),Chrome 70.0.3538.110,,2018-11-29 11:20:23,2018-11-29 11:25:22,4m - 58.211s,PASSED
