Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employer Information,Chrome 70.0.3538.102,,2018-11-27 19:13:14,2018-11-27 19:31:09,17m - 54.214s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Approve),Chrome 70.0.3538.102,,2018-11-27 19:13:15,2018-11-27 19:14:03,48.771s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:13:15,2018-11-27 19:14:03,48.416s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Query),Chrome 70.0.3538.102,,2018-11-27 19:14:03,2018-11-27 19:14:49,45.462s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:14:04,2018-11-27 19:14:49,45.219s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Reject),Chrome 70.0.3538.102,,2018-11-27 19:14:49,2018-11-27 19:15:34,45.080s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:14:49,2018-11-27 19:15:34,44.799s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-27 19:15:34,2018-11-27 19:16:19,45.279s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:15:34,2018-11-27 19:16:19,44.976s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Approve),Chrome 70.0.3538.102,,2018-11-27 19:16:19,2018-11-27 19:17:33,1m - 14.035s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:16:19,2018-11-27 19:17:33,1m - 13.761s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Query),Chrome 70.0.3538.102,,2018-11-27 19:17:33,2018-11-27 19:18:47,1m - 13.785s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-27 19:17:34,2018-11-27 19:18:47,1m - 13.515s,FAILED
,,,,,,
