Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Registration,Chrome 70.0.3538.110,,2018-12-14 11:58:09,2018-12-14 14:03:25,2h - 5m - 16.733s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/New Registration - OTC to PKRBO (Incomplete),Chrome 70.0.3538.110,,2018-12-14 11:58:09,2018-12-14 12:06:16,8m - 7.084s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 11:58:09,2018-12-14 11:59:05,55.350s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 11:59:05,2018-12-14 11:59:45,40.063s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 11:59:45,2018-12-14 12:02:55,3m - 9.717s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:02:55,2018-12-14 12:03:33,38.047s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:03:33,2018-12-14 12:03:35,2.061s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:03:35,2018-12-14 12:04:24,49.547s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:04:24,2018-12-14 12:04:25,1.019s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:25,2018-12-14 12:04:27,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:04:27,2018-12-14 12:04:28,0.355s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:28,2018-12-14 12:04:28,0.182s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:28,2018-12-14 12:04:30,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:04:30,2018-12-14 12:04:30,0.283s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:30,2018-12-14 12:04:32,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:32,2018-12-14 12:04:32,0.168s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-14 12:04:32,2018-12-14 12:04:32,0.001s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-14 12:04:32,2018-12-14 12:04:32,0.095s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:32,2018-12-14 12:04:37,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:37,2018-12-14 12:04:38,0.156s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:38,2018-12-14 12:04:39,1.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:04:39,2018-12-14 12:04:39,0.320s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:39,2018-12-14 12:04:41,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:41,2018-12-14 12:04:41,0.398s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:41,2018-12-14 12:04:43,2.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:43,2018-12-14 12:04:45,2.094s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:45,2018-12-14 12:04:50,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:50,2018-12-14 12:04:51,0.225s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:51,2018-12-14 12:04:56,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:04:56,2018-12-14 12:04:56,0.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:04:56,2018-12-14 12:05:00,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:05:00,2018-12-14 12:05:05,5.105s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:05:05,2018-12-14 12:05:09,4.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:05:09,2018-12-14 12:05:09,0.188s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:05:09,2018-12-14 12:05:13,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:05:13,2018-12-14 12:05:13,0.343s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:05:13,2018-12-14 12:05:17,4.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:05:17,2018-12-14 12:05:18,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:05:18,2018-12-14 12:05:48,30.002s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:05:48,2018-12-14 12:06:15,27.652s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:06:15,2018-12-14 12:06:16,0.757s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/New Registration/Case OTC to RO - Query - Submit,Chrome 70.0.3538.110,Special Cases routed to RO,2018-12-14 12:06:16,2018-12-14 12:15:47,9m - 30.901s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:06:16,2018-12-14 12:06:55,39.093s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:06:55,2018-12-14 12:07:30,34.433s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:07:30,2018-12-14 12:10:39,3m - 9.266s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:10:39,2018-12-14 12:11:15,35.624s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:11:15,2018-12-14 12:11:16,0.973s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:11:16,2018-12-14 12:12:04,48.719s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-14 12:12:04,2018-12-14 12:12:05,0.834s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:05,2018-12-14 12:12:07,2.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:12:07,2018-12-14 12:12:08,0.340s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:08,2018-12-14 12:12:08,0.189s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:08,2018-12-14 12:12:10,2.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:12:10,2018-12-14 12:12:10,0.283s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:10,2018-12-14 12:12:12,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:12,2018-12-14 12:12:12,0.155s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:12,2018-12-14 12:12:14,2.001s,PASSED
Statement - Try,Chrome 70.0.3538.110,,2018-12-14 12:12:14,2018-12-14 12:12:14,0.002s,PASSED
Statement - Catch (Exception e),Chrome 70.0.3538.110,,2018-12-14 12:12:14,2018-12-14 12:12:14,0.052s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:14,2018-12-14 12:12:14,0.153s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-14 12:12:14,2018-12-14 12:12:15,0.553s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:15,2018-12-14 12:12:17,2.000s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:17,2018-12-14 12:12:17,0.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:17,2018-12-14 12:12:19,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:19,2018-12-14 12:12:23,3.486s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:23,2018-12-14 12:12:25,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:25,2018-12-14 12:12:27,1.939s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:27,2018-12-14 12:12:29,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:29,2018-12-14 12:12:29,0.188s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:29,2018-12-14 12:12:31,2.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-14 12:12:31,2018-12-14 12:12:31,0.214s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-14 12:12:31,2018-12-14 12:12:33,2.000s,PASSED
