Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Registration,Chrome 70.0.3538.102,,2018-11-25 05:02:29,2018-11-25 06:39:14,1h - 36m - 45.864s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/New Registration - OTC to PKRBO (Incomplete),Chrome 70.0.3538.102,,2018-11-25 05:02:29,2018-11-25 05:18:50,16m - 21.299s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:02:30,2018-11-25 05:03:23,53.907s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:03:23,2018-11-25 05:04:02,38.776s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:04:02,2018-11-25 05:07:10,3m - 7.413s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:07:10,2018-11-25 05:07:47,37.330s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:07:47,2018-11-25 05:07:48,1.384s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:07:48,2018-11-25 05:10:44,2m - 55.258s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-25 05:10:44,2018-11-25 05:10:45,0.939s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-25 05:10:45,2018-11-25 05:10:47,2.001s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-25 05:10:47,2018-11-25 05:10:47,0.197s,PASSED
click,Chrome 70.0.3538.102,,2018-11-25 05:10:47,2018-11-25 05:10:47,0.196s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-25 05:10:47,2018-11-25 05:10:49,2.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-25 05:10:49,2018-11-25 05:11:21,31.561s,FAILED
delay,Chrome 70.0.3538.102,,2018-11-25 05:11:21,2018-11-25 05:11:23,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-25 05:11:23,2018-11-25 05:11:55,32.373s,FAILED
