Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Employer Information,Chrome 70.0.3538.110,,2018-12-12 11:29:02,2018-12-12 12:22:54,53m - 52.735s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Approve),Chrome 70.0.3538.110,,2018-12-12 11:29:02,2018-12-12 11:32:20,3m - 18.273s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:29:02,2018-12-12 11:30:08,1m - 5.513s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:30:08,2018-12-12 11:32:20,2m - 12.386s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Query),Chrome 70.0.3538.110,,2018-12-12 11:32:20,2018-12-12 11:37:11,4m - 50.651s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:32:21,2018-12-12 11:33:23,1m - 2.377s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:33:23,2018-12-12 11:37:11,3m - 48.024s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Reject),Chrome 70.0.3538.110,,2018-12-12 11:37:11,2018-12-12 11:40:08,2m - 56.738s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:37:11,2018-12-12 11:38:15,1m - 4.351s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:38:15,2018-12-12 11:40:08,1m - 52.151s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/Employer - UO (Under enforcement),Chrome 70.0.3538.110,,2018-12-12 11:40:08,2018-12-12 11:43:05,2m - 57.606s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:40:08,2018-12-12 11:41:12,1m - 3.835s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:41:12,2018-12-12 11:43:05,1m - 53.489s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Approve),Chrome 70.0.3538.110,,2018-12-12 11:43:05,2018-12-12 11:46:10,3m - 4.392s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:43:06,2018-12-12 11:43:59,53.799s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:43:59,2018-12-12 11:46:10,2m - 10.258s,PASSED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Update Employer Information/OTC - UO (Query),Chrome 70.0.3538.110,,2018-12-12 11:46:10,2018-12-12 11:50:48,4m - 38.424s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:46:10,2018-12-12 11:47:03,53.057s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-12 11:47:03,2018-12-12 11:50:48,3m - 45.088s,PASSED
,,,,,,
